Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Didymocyrtis,,,,prismatica,,,,Didymocyrtis prismatica,radiolarians,Didymocyrtis prismatica,,
,,Didymocyrtis,,,,sp.,,,,Didymocyrtis sp.,radiolarians,Didymocyrtis sp.,,
,,Didymocyrtis,,,,tetrathalamus,,,,Didymocyrtis tetrathalamus,radiolarians,Didymocyrtis tetrathalamus,,
,,Didymocyrtis,,,,tetrathalamus,,tetrathalamus,,Didymocyrtis tetrathalamus tetrathalamus,radiolarians,Didymocyrtis tetrathalamus  tetrathalamus,,
,,Didymocyrtis,,,,tetrathalamus,,tetrathalamus,,Didymocyrtis tetrathalamus tetrathalamus,radiolarians,Didymocyrtis tetrathalamus tetrathalamus,,
,,Didymocyrtis,,,,tetratharamus,,,,Didymocyrtis tetratharamus,radiolarians,Didymocyrtis tetratharamus,,
,,Didymocyrtis,,,,tubaria,,,,Didymocyrtis tubaria,radiolarians,Didymocyrtis tubaria,,
,,Didymocyrtis,,,,violina,,,,Didymocyrtis violina,radiolarians,Didymocyrtis violina,,
,,Diploplegma,,,,somphum,,,,Diploplegma somphum,radiolarians,Diploplegma somphum,,
,,Disolenia,,,,sp.,,,,Disolenia sp.,radiolarians,Disolenia sp.,,
,,Dorcadospyris ,,,,alata,,,,Dorcadospyris alata,radiolarians,Dorcadospyris alata,,
,,Dorcadospyris ,,,,anastasis,,,,Dorcadospyris anastasis,radiolarians,Dorcadospyris anastasis n. sp.,,
,,Dorcadospyris ,,,,ateuchus,,,,Dorcadospyris ateuchus,radiolarians,Dorcadospyris ateuchus,,
,,Dorcadospyris ,,,,circulus,,,,Dorcadospyris circulus,radiolarians,Dorcadospyris circulus,,
,,Dorcadospyris ,,,,copelata,,,,Dorcadospyris copelata,radiolarians,Dorcadospyris copelata n. sp.,,
,,Dorcadospyris ,,,,cyclacantha,,,,Dorcadospyris cyclacantha,radiolarians,Dorcadospyris cyclacantha n. sp.,,
,,Dorcadospyris ,,,,dentata,,,,Dorcadospyris dentata,radiolarians,Dorcadospyris dentata,,
,,Dorcadospyris ,,,,forcipata,,,,Dorcadospyris forcipata,radiolarians,Dorcadospyris forcipata,,
,,Dorcadospyris ,,,,ombros,,,,Dorcadospyris ombros,radiolarians,Dorcadospyris ombros n. sp.,,
,,Dorcadospyris ,,,,ombros,,,upper,Dorcadospyris ombros (upper),radiolarians,Dorcadospyris ombros n. sp. (upper),,
,,Dorcadospyris ,,,,papilio,,,,Dorcadospyris papilio,radiolarians,Dorcadospyris papilio,,
,,Dorcadospyris ,,,,praeforcipata,,,,Dorcadospyris praeforcipata,radiolarians,Dorcadospyris praeforcipata,,
,,Dorcadospyris ,,,,pseudopapilio,,,,Dorcadospyris pseudopapilio,radiolarians,Dorcadospyris pseudopapilio,,
,,Dorcadospyris ,,,,quadripes,,,,Dorcadospyris quadripes,radiolarians,Dorcadospyris quadripes,,
,,Dorcadospyris ,,,,riedeli,,,,Dorcadospyris riedeli,radiolarians,Dorcadospyris riedeli,,
,,Dorcadospyris ,,,,scambos,,,,Dorcadospyris scambos,radiolarians,Dorcadospyris scambos n. sp.,,
,,Dorcadospyris ,,,,simplex,,,,Dorcadospyris simplex,radiolarians,Dorcadospyris simplex s.s.,,
,,Dorcadospyris ,,,,spinosa,,,,Dorcadospyris spinosa,radiolarians,Dorcadospyris spinosa,,
,,Druppatractus ,,,,hastatus,,,,Druppatractus hastatus,radiolarians,Druppatractus hastatus,,
,,Dictyophimus,,,,buetschlii,,,,Dictyophimus buetschlii,radiolarians,Dyctiophimus butschlii,,
,,Dictyocoryne ,,,,profunda,,,,Dictyocoryne profunda,radiolarians,Dyctyocoryne profunda,,
,,Elatomma ,,,,penicillus,,,,Elatomma penicillus,radiolarians,Elatomma penicillus,,
,,Enneaphormis ,,,,rotula,,,,Enneaphormis rotula,radiolarians,Enneaphormis rotula,,
,,Eucecryphalus,,,,sp.,,,,Eucecryphalus sp.,radiolarians,Eucecryphalus sp.,,
,,Euchitonia,,,,elegans-furcata,,,,Euchitonia elegans-furcata,radiolarians,Euchitonia elegans/furcata group,,
,,Euchitonia,,,,furcata,,,,Euchitonia furcata,radiolarians,Euchitonia furcata,,
,,Euchitonia,,,,sp.,,,,Euchitonia sp.,radiolarians,Euchitonia sp.,,
,,Eucyrtidium ,,,,acuminatum,,,,Eucyrtidium acuminatum,radiolarians,Eucyrtidium acuminatum,,
,,Eucyrtidium ,,,,annulatum,,,,Eucyrtidium annulatum,radiolarians,Eucyrtidium annulatum,,
,,Eucyrtidium ,,,,antiquum,,,,Eucyrtidium antiquum,radiolarians,Eucyrtidium antiquum,,
,,Eucyrtidium ,,,,calvertense,,,,Eucyrtidium calvertense,radiolarians,Eucyrtidium calvertense,,
,,Eucyrtidium ,,,,calvertense,,,,Eucyrtidium calvertense,radiolarians,Eucyrtidium cf. calvertense,,
,,Eucyrtidium ,,,,cienkowskii,,,,Eucyrtidium cienkowskii,radiolarians,Eucyrtidium cienkowskii,,
,,Eucyrtidium ,,,,diaphanes,,,,Eucyrtidium diaphanes,radiolarians,Eucyrtidium diaphanes,,
,,Eucyrtidium ,,,,hexagonatum,,,,Eucyrtidium hexagonatum,radiolarians,Eucyrtidium hexagonatum,,
,,Eucyrtidium ,,,,inflatum,,,,Eucyrtidium inflatum,radiolarians,Eucyrtidium inflatum,,
,,Eucyrtidium ,,,,mariae,,,,Eucyrtidium mariae,radiolarians,Eucyrtidium mariae,,
,,Eucyrtidium ,,,,matuyamai,,,,Eucyrtidium matuyamai,radiolarians,Eucyrtidium matuyamai,,
,,Eucyrtidium ,,,,mitodes,,,,Eucyrtidium mitodes,radiolarians,Eucyrtidium mitodes n. sp.,,
,,Eucyrtidium ,,,,montiparum,,,,Eucyrtidium montiparum,radiolarians,Eucyrtidium montiparum,,
,,Eucyrtidium ,,,,nishimurae,,,,Eucyrtidium nishimurae,radiolarians,Eucyrtidium nishimurae,,
,,Eucyrtidium ,,,,plesiodiaphanes,,,,Eucyrtidium plesiodiaphanes,radiolarians,Eucyrtidium plesiodiaphanes,,
,,Eucyrtidium ,,,,pseudoinflatum,,,,Eucyrtidium pseudoinflatum,radiolarians,Eucyrtidium pseudoinflatum,,
,,Eucyrtidium ,,,,spinosum,,,,Eucyrtidium spinosum,radiolarians,Eucyrtidium spinosum,,
,,Eusyringium ,,,,fistuligerum,,,,Eusyringium fistuligerum,radiolarians,Eusyringium fistuligerum,,
,,Eusyringium ,,,,lagena,,,,Eusyringium lagena,radiolarians,Eusyringium lagena,,
,,Giraffospyris ,,,,angulata,,,,Giraffospyris angulata,radiolarians,Giraffospyris angulata,,
,,Giraffospyris ,,,,sp.,,,,Giraffospyris sp.,radiolarians,Giraffospyris sp.,,
,,Gondwanaria ,,,,deflandrei,,,,Gondwanaria deflandrei,radiolarians,Gondwanaria deflandrei,,
,,Gondwanaria ,,,,japonica,,,,Gondwanaria japonica,radiolarians,Gondwanaria japonica,,
,,Giraffospyris ,,,,angulata,,,,Giraffospyris angulata,radiolarians,Gyraffospyris angulata,,
,,Haliommetta ,,,,miocenica,,,,Haliommetta miocenica,radiolarians,Haliommetta miocenica,,
,,Heliodiscus ,,,,asteriscus,,,,Heliodiscus asteriscus,radiolarians,Heliodiscus astericus,,
,,Heliodiscus ,,,,asteriscus,,,,Heliodiscus asteriscus,radiolarians,Heliodiscus asteriscus,,
,,Heliodiscus ,,,,asteriscus,,,,Heliodiscus asteriscus,radiolarians,"Heliodiscus asteriscus Haeckel, 1887",,
,,Helotholus ,,,,vema,,,,Helotholus vema,radiolarians,Helotholus vema,,
,?,Helotholus ,,,,haysi,,,,? Helotholus haysi,radiolarians,Helotholus? haysi,,
,,Hexacontium ,,,,akitaensis,,,,Hexacontium akitaensis,radiolarians,Hexacontium akitaensis,,
,,Hexacontium ,,,,dionysus,,,,Hexacontium dionysus,radiolarians,Hexacontium dionysus,,
,,Hexacontium ,,,,enthacanthus,,,,Hexacontium enthacanthus,radiolarians,Hexacontium enthacanthus,,
,,Hexacontium ,,,,laevigatum,,,,Hexacontium laevigatum,radiolarians,Hexacontium laevigatum,,
,,Hexacontium ,,,,melpomene,,,,Hexacontium melpomene,radiolarians,Hexacontium melpomene,,
,,Hexacontium ,,,,pachydermum,,,,Hexacontium pachydermum,radiolarians,Hexacontium pachydermum,,
,,Hexacontium ,,,,parviakitaensis,,,,Hexacontium parviakitaensis,radiolarians,Hexacontium parviakitaensis,,
,,Hexacontium ,,,,sp.,,,,Hexacontium sp.,radiolarians,Hexacontium sp.,,
,,Hexalonche,,,,amphisiphon,,,,Hexalonche amphisiphon,radiolarians,Hexalonche amphisiphon,,
,,Hexapyle,,,,dodecantha,,,,Hexapyle dodecantha,radiolarians,Hexapyle dodecantha group,,
,,Histiastrum,,,,quadribrachiatus ,,quadribrachiatus,,Histiastrum quadribrachiatus quadribrachiatus,radiolarians,Histiastrum quadribrachiatus quadribrachiatus,,
,,Hymeniastrum,,,,euclidis,,,,Hymeniastrum euclidis,radiolarians,Hymeniastrum euclidis,,
,,Hymeniastrum,,,,sp.,,,,Hymeniastrum sp.,radiolarians,Hymeniastrum sp.,,
,,Lamaprocyrtis ,,,,heteroporos,,,,Lamaprocyrtis heteroporos,radiolarians,Lamaprocyrtis heteroporos,,
,,Lamaprocyrtis ,,,,neoheteroporos,,,,Lamaprocyrtis neoheteroporos,radiolarians,Lamaprocyrtis neoheteroporos,,
,,Lamaprocyrtis ,,,,nigriniae,,,,Lamaprocyrtis nigriniae,radiolarians,Lamaprocyrtis nigriniae,,
,,Lamprocyclas,,,cf.,heteroporus,,,,Lamprocyclas cf. heteroporus,radiolarians,Lamprocyclas cf. heteroporus,,
,,Lamprocyclas,,,,hadros,,,,Lamprocyclas hadros,radiolarians,Lamprocyclas hadros,,
,,Lamprocyclas,,,,junonis,,,,Lamprocyclas junonis,radiolarians,Lamprocyclas junonis,,
,,Lamprocyclas,,,,maritalis,,,,Lamprocyclas maritalis,radiolarians,Lamprocyclas maritalis,,
,,Lamprocyclas,,,,maritalis,,maritalis,,Lamprocyclas maritalis maritalis,radiolarians,Lamprocyclas maritalis maritalis,,
,,Lamprocyclas,,,,maritalis,,polypora,,Lamprocyclas maritalis polypora,radiolarians,Lamprocyclas maritalis polypora,,
,,Lamprocyclas,,,,maritalis,,,,Lamprocyclas maritalis,radiolarians,Lamprocyclas marytalis,,
,,Lamprocyclas,,,,particollis,,,,Lamprocyclas particollis,radiolarians,Lamprocyclas particollis,,
,,Lamprocyrtis ,,,,heteroporos,,,,Lamprocyrtis heteroporos,radiolarians,Lamprocyrtis heteroporos,,
,,Lamprocyrtis ,,,,neoheteroporos,,,,Lamprocyrtis neoheteroporos,radiolarians,Lamprocyrtis neoheteroporos,,
,,Lamprocyrtis ,,,,nigriniae,,,,Lamprocyrtis nigriniae,radiolarians,Lamprocyrtis nigrinae,,
,,Lamprocyrtis ,,,,nigriniae,,,,Lamprocyrtis nigriniae,radiolarians,Lamprocyrtis nigriniae,,
,,Lampromitra ,,,,coronata,,,,Lampromitra coronata,radiolarians,Lampromitra coronata,,
,,Lampromitra ,,,,sp.,,,,Lampromitra sp.,radiolarians,Lampromitra sp.,,
,,Lamptonium ,,,,fabaeforme ,,chaunothorax,,Lamptonium fabaeforme chaunothorax,radiolarians,Lamptonium fab. chaunothorax,,
,,Lamptonium ,,,,fabaeforme ,,constrictum,,Lamptonium fabaeforme constrictum,radiolarians,Lamptonium fab. constrictum,,
,,Lamptonium ,,,,fabaeforme ,,fabaeforme ,,Lamptonium fabaeforme fabaeforme,radiolarians,Lamptonium fab. fabaeforme,,
,,Lamptonium ,,,,fabaeforme ,,,,Lamptonium fabaeforme,radiolarians,Lamptonium fabaeforme,,
,,Lamptonium ,,,,fabaeforme ,,fabaeforme ,,Lamptonium fabaeforme fabaeforme,radiolarians,Lamptonium fabaeforme fabaeforme,,
,,Lamptonium ,,,,pennatum,,,,Lamptonium pennatum,radiolarians,Lamptonium pennatum,,
,,Lamptonium ,,,,sanfilippoae,,,,Lamptonium sanfilippoae,radiolarians,Lamptonium sanfilippoae,,
,,Larcopyle ,,,,buetschlii,,,,Larcopyle buetschlii,radiolarians,Larcopyle buetschlii,,
,,Larcopyle ,,,,hayesi,,,,Larcopyle hayesi,radiolarians,Larcopyle hayesi,,
,,Larcopyle ,,,,nebulum,,,,Larcopyle nebulum,radiolarians,Larcopyle nebulum,,
,,Larcopyle ,,,,polycantha,,,,Larcopyle polycantha,radiolarians,Larcopyle polyacantha,,
,,Larcopyle ,,,,polycantha,,,,Larcopyle polycantha,radiolarians,Larcopyle polyacantha group,,Larcopyle polyacantha group
,,Larcopyle ,,,,pylomaticus,,,,Larcopyle pylomaticus,radiolarians,Larcopyle pylomaticus,,
,,Larcopyle ,,,,quadrangula,,,,Larcopyle quadrangula,radiolarians,Larcopyle quadrangula,,
,,Larcopyle ,,,,weddellium,,,,Larcopyle weddellium,radiolarians,Larcopyle weddellium,,
,,Larcospira ,,,,minor,,,,Larcospira minor,radiolarians,Larcospira minor,,
,,Larcospira ,,,,quadrangula,,,,Larcospira quadrangula,radiolarians,Larcospira quadrangula,,
,,Lipmanella ,,,,dictyoceras,,,,Lipmanella dictyoceras,radiolarians,Lipmanella dictyoceras,,
,,Liriospyris,,,,longicornuta,,,,Liriospyris longicornuta,radiolarians,Liriospyris longicornuta,,
,,Liriospyris,,,,parkerae,,,,Liriospyris parkerae,radiolarians,Liriospyris parkerae,,
,,Liriospyris,,,,reticulata,,,,Liriospyris reticulata,radiolarians,Liriospyris reticulata,,
,,Liriospyris,,,,sp.,,,,Liriospyris sp.,radiolarians,Liriospyris sp.,,
,,Liriospyris,,,,stauropora,,,,Liriospyris stauropora,radiolarians,Liriospyris stauropora,,
,,Lithelius,,,,barbatus,,,,Lithelius barbatus,radiolarians,Lithelius barbatus,,
,,Lithelius ,,,,barbatus,,,,Lithelius barbatus,radiolarians,Lithelius barbatus Motoyama,,
,,Lithelius ,,,,minor,,,,Lithelius minor,radiolarians,Lithelius minor,,
,,Lithelius ,,,,minor,,,,Lithelius minor,radiolarians,Lithelius minor gr.,,
,,Lithelius ,,,,nautiloides,,,,Lithelius nautiloides,radiolarians,Lithelius nautiloides,,
,,Lithelius ,,,,sp.,,,,Lithelius sp.,radiolarians,Lithelius sp.,,
,,Lithelius ,,,,sp. A,,,,Lithelius sp. A,radiolarians,Lithelius sp. A,,
,,Lithochytris,,,,archaea,,,,Lithochytris archaea,radiolarians,Lithochytris archaea,,
,,Lithochytris,,,,vespertilio,,,,Lithochytris vespertilio,radiolarians,Lithochytris vespertilio,,
,,Lithocyclia,,,,angusta,,,,Lithocyclia angusta,radiolarians,Lithocyclia angusta,,
,,Lithocyclia,,,,aristotelis,,,,Lithocyclia aristotelis,radiolarians,Lithocyclia aristotelis gr.,,
,,Lithocyclia,,,,crux,,,,Lithocyclia crux,radiolarians,Lithocyclia crux,,
,,Lithocyclia,,,,ocellus,,,,Lithocyclia ocellus,radiolarians,Lithocyclia ocellus,,
,,Lithocyclia,,,,ocellus,,,,Lithocyclia ocellus,radiolarians,Lithocyclia ocellus gr.,,
,,Lithomelissa,,,,ehrenbergi,,,,Lithomelissa ehrenbergi,radiolarians,Lithomelissa ehrenbergi,,
,,Lithomelissa,,,,sakaii,,,,Lithomelissa sakaii,radiolarians,Lithomelissa sakaii,,
,,Lithomelissa,,,,setosa,,,,Lithomelissa setosa,radiolarians,Lithomelissa setosa,,
,,Lithomelissa,,,,sp.,,,,Lithomelissa sp.,radiolarians,Lithomelissa sp.,,
,,Lithomelissa,,,,sphaerocephalis,,,,Lithomelissa sphaerocephalis,radiolarians,Lithomelissa sphaerocephalis,,
,,Lithomelissa,,,,stigi,,,,Lithomelissa stigi,radiolarians,Lithomelissa stigi,,
,,Lithomelissa,,,,tricorns,,,,Lithomelissa tricorns,radiolarians,Lithomelissa tricornis,,
,,Lithopera ,,,,bacca,,,,Lithopera bacca,radiolarians,Lithopera bacca,,
,,Lithopera ,,,,neotera,,,,Lithopera neotera,radiolarians,Lithopera neotera,,
,,Lithopera ,,,,renzae,,,,Lithopera renzae,radiolarians,Lithopera renzae,,
,,Lithostrobus ,,,,hexagonalis,,,,Lithostrobus hexagonalis,radiolarians,Lithostrobus hexagonalis,,
,,Lophocyrtis,,,,aspera,,,,Lophocyrtis aspera,radiolarians,Lophocyrtis aspera,,
,,Lophocyrtis,,,,biaurita,,,,Lophocyrtis biaurita,radiolarians,Lophocyrtis biaurita,,
,,Lophocyrtis,,,,dumitricai,,,,Lophocyrtis dumitricai,radiolarians,Lophocyrtis dumitricai,,
,,Lophocyrtis,,,,exitelus,,,,Lophocyrtis exitelus,radiolarians,Lophocyrtis exitelus,,
,,Lophocyrtis,,,,hadra,,,,Lophocyrtis hadra,radiolarians,Lophocyrtis hadra,,
,,Lophocyrtis,,,,jacchia,,,,Lophocyrtis jacchia,radiolarians,Lophocyrtis jacchia,,
,,Lophocyrtis,,,,jacchia,,hapsis,,Lophocyrtis jacchia hapsis,radiolarians,Lophocyrtis jacchia hapsis,,
,,Lophocyrtis,,,,keraspera,,,,Lophocyrtis keraspera,radiolarians,Lophocyrtis keraspera,,
,,Lophocyrtis,,,,leptetrum,,,,Lophocyrtis leptetrum,radiolarians,Lophocyrtis leptetrum,,
,,Lophocyrtis,,,,longiventer,,,,Lophocyrtis longiventer,radiolarians,Lophocyrtis longiventer,,
,,Lophocyrtis,,,,milowi,,,,Lophocyrtis milowi,radiolarians,Lophocyrtis milowi,,
,,Lophocyrtis,,,,oberhaensliae,,,,Lophocyrtis oberhaensliae,radiolarians,Lophocyrtis oberhaensliae,,
,,Lophocyrtis,,,,pegetrum,,,,Lophocyrtis pegetrum,radiolarians,Lophocyrtis pegetrum,,
,,Lophocyrtis,,,,semipolita,,,,Lophocyrtis semipolita,radiolarians,Lophocyrtis semipolita,,
,,Lophophaena,,,,sp.,,,,Lophophaena sp.,radiolarians,Lophophaena sp.,,
,,Lophophaenoma ,,,,witjazzi,,,,Lophophaenoma witjazzi,radiolarians,Lophophaenoma witjazzi,,
,,Lophospyris  ,,,,pentagona,,hyperborea,,Lophospyris pentagona hyperborea,radiolarians,Lophospyris pentagona hyperborea,,
,,Lophospyris  ,,,,pentagona,,pentagona,,Lophospyris pentagona pentagona,radiolarians,Lophospyris pentagona pentagona,,
,,Lophospyris  ,,,,pentagona,?,pentagona,,Lophospyris pentagona ? pentagona,radiolarians,Lophospyris pentagona pentagona?,,
,,Lychnocanium ,,,,amphitrite,,,,Lychnocanium amphitrite,radiolarians,Lychnocanium amphitrite,,
,,Lychnocanium ,,,,babylonis,,,,Lychnocanium babylonis,radiolarians,Lychnocanium babylonis,,
,,Lychnocanium ,,,,bajunensis,,,,Lychnocanium bajunensis,radiolarians,Lychnocanium bajunensis,,
,,Lychnocanium ,,,,bellum,,,,Lychnocanium bellum,radiolarians,Lychnocanium bellum,,
,,Lychnocanium ,,,,carinatum,,,,Lychnocanium carinatum,radiolarians,Lychnocanium carinatum,,
,,Lychnocanium ,,,,elongata,,,,Lychnocanium elongata,radiolarians,Lychnocanium elongata,,
,,Lychnocanium ,,,,grande,,,,Lychnocanium grande,radiolarians,Lychnocanium grande,,
,,Lychnocanium ,,,,satelles,,,,Lychnocanium satelles,radiolarians,Lychnocanium satelles,,
,,Lychnocanium ,,,,turgidum,,,,Lychnocanium turgidum,radiolarians,Lychnocanium turgidum,,
,,Lychnocanium ,,,,waiareka,,,,Lychnocanium waiareka,radiolarians,Lychnocanium waiareka,,
,,Lychnocanoma ,,,,amphitrite,,,,Lychnocanoma amphitrite,radiolarians,Lychnocanoma amphitrite,,
,,Lychnocanoma ,,,,apodora,,,,Lychnocanoma apodora,radiolarians,Lychnocanoma apodora,,
,,Lychnocanoma ,,,,auxilla,,,,Lychnocanoma auxilla,radiolarians,Lychnocanoma auxilla,,
,,Lychnocanoma ,,,,babylonis,,,,Lychnocanoma babylonis,radiolarians,Lychnocanoma babylonis,,
,,Lychnocanoma ,,,,bellum,,,,Lychnocanoma bellum,radiolarians,Lychnocanoma bellum,,
,,Lychnocanoma ,,,,elongata,,,,Lychnocanoma elongata,radiolarians,Lychnocanoma elongata,,
,,Lychnocanoma ,,,,magnacornuta,,,,Lychnocanoma magnacornuta,radiolarians,Lychnocanoma magnacornuta,,
,,Lychnocanoma ,,,,parallelipes,,,,Lychnocanoma parallelipes,radiolarians,Lychnocanoma parallelipes,,
,,Lychnocanoma ,,,,pileus,,,,Lychnocanoma pileus,radiolarians,Lychnocanoma pileus,,
,,Lychnocanoma ,,,,sakaii,,,,Lychnocanoma sakaii,radiolarians,Lychnocanoma sakaii,,
,,Lychnocanoma ,,,,sakaii,,,,Lychnocanoma sakaii,radiolarians,Lychnocanoma sakaii Morley and Nigrini,,
,,Lychnocanoma ,,,,turgidum,,,,Lychnocanoma turgidum,radiolarians,Lychnocanoma turgidum,,
,,Lychnocanoma ,,,,nipponica,,sakaii,,Lychnocanoma nipponica sakaii,radiolarians,Lychnocanomma nipponica sakaii,,
,,Lychnodictyum,,,,audex,,,,Lychnodictyum audex,radiolarians,Lychnodictyum audax,,
,,Mitrocalpis ,,,,araneafera,,,,Mitrocalpis araneafera,radiolarians,Mitrocalpis araneafera,,
,,Nephrospyris,,,,renilla,,,,Nephrospyris renilla,radiolarians,Nephrospyris renilla,,
,,Octodendron,,,,spp.,,spines,,Octodendron spp. spines,radiolarians,Octodendron spp. spines,,
,,Octopyle,,,,stenozona,,,,Octopyle stenozona,radiolarians,Octopyle stenozona,,
,,Ommatartus,,,,tetrathalamus,,,,Ommatartus tetrathalamus,radiolarians,Ommatartus tetrathalamus,,
,,Otosphaera ,,,,auriculata,,,,Otosphaera auriculata,radiolarians,Otosphaera auriculata,,
,,Otosphaera ,,,,polymorpha,,,,Otosphaera polymorpha,radiolarians,Otosphaera polymorpha,,
,,Perichlamydium,,,,praetextum,,,,Perichlamydium praetextum,radiolarians,Perichlamydium praetextum,,
,,Periphaena ,,,,decora,,,,Periphaena decora,radiolarians,Periphaena decora,,
,,Periphaena ,,,,delta,,,,Periphaena delta,radiolarians,Periphaena delta,,
,,Periphaena ,,,,heliasteriscus,,,,Periphaena heliasteriscus,radiolarians,Periphaena heliasteriscus,,
,,Periphaena ,,,,tripyramis,,triangula,,Periphaena tripyramis triangula,radiolarians,Periphaena tripyramis triangula,,
,,Peripyramis,,,,circumtexta,,,,Peripyramis circumtexta,radiolarians,Peripyramis circumtexta,,
,,Peripyramis,,,,woodringi,,,,Peripyramis woodringi,radiolarians,Peripyramis woodringi,,
,?,Peritiviator,,,,dumitricai,,,,? Peritiviator dumitricai,radiolarians,Peritiviator(?) dumitricai,,
,,Phormostichoartus,,,,corbula,,,,Phormostichoartus corbula,radiolarians,Phomostichoartus corbula,,
,,Phormocyrtis ,,,,alexandrae,,,,Phormocyrtis alexandrae,radiolarians,Phormocyrtis alexandrae,,
,,Phormocyrtis ,,,,cubensis,,,,Phormocyrtis cubensis,radiolarians,Phormocyrtis cubensis,,
,,Phormocyrtis ,,,,ligulata,,,,Phormocyrtis ligulata,radiolarians,Phormocyrtis ligulata,,
,,Phormocyrtis ,,,,proxima,,,,Phormocyrtis proxima,radiolarians,Phormocyrtis proxima,,
,,Phormocyrtis ,,,,spp.,,,,Phormocyrtis spp.,radiolarians,Phormocyrtis spp.,,
,,Phormocyrtis ,,,,striata,,exquisita,,Phormocyrtis striata exquisita,radiolarians,Phormocyrtis striata exquisita,,
,,Phormocyrtis ,,,,striata,,striata,,Phormocyrtis striata striata,radiolarians,Phormocyrtis striata striata,,
,,Phormocyrtis ,,,,turgida,,,,Phormocyrtis turgida,radiolarians,Phormocyrtis turgida,,
,,Phormospyris ,,,,scaphipes,,,,Phormospyris scaphipes,radiolarians,Phormospyris scaphipes,,
,,Phormospyris ,,,,sp.,,,,Phormospyris sp.,radiolarians,Phormospyris sp.,,
,,Phormospyris ,,,,stabilis,,,,Phormospyris stabilis,radiolarians,Phormospyris stabilis,,
,,Phormospyris ,,,,stabilis,,stabilis,,Phormospyris stabilis stabilis,radiolarians,Phormospyris stabilis stabilis,,
,,Phormostichoartus ,,,,corbula,,,,Phormostichoartus corbula,radiolarians,Phormostichoartus corbula,,
,,Phormostichoartus ,,,,doliolum,,,,Phormostichoartus doliolum,radiolarians,Phormostichoartus doliolum,,
,,Phormostichoartus ,,,,fistula,,,,Phormostichoartus fistula,radiolarians,Phormostichoartus fistula,,
,,Phormostichoartus ,,,,sp.,,,,Phormostichoartus sp.,radiolarians,Phormostichoartus sp.,,
,,Phorticium ,,,,polycladum,,,,Phorticium polycladum,radiolarians,Phorticium polycladum,,
,,Phorticium ,,,,pylonium,,,,Phorticium pylonium,radiolarians,Phorticium pylonium,,
,,Plectacantha ,,,,oikiskos,,,,Plectacantha oikiskos,radiolarians,Plectacantha oikiskos,,
,,Podocyrtis ,,,,ampla,,,,Podocyrtis ampla,radiolarians,Podocyrtis ampla,,
,,Podocyrtis ,,,,apeza,,,,Podocyrtis apeza,radiolarians,Podocyrtis apeza,,
,,Podocyrtis ,,,,aphorma,,,,Podocyrtis aphorma,radiolarians,Podocyrtis aphorma,,
,,Podocyrtis ,,,,chalara,,,,Podocyrtis chalara,radiolarians,Podocyrtis chalara,,
,,Podocyrtis ,,,,diamesa,,,,Podocyrtis diamesa,radiolarians,Podocyrtis diamesa,,
,,Podocyrtis ,,,,fasciolata,,,,Podocyrtis fasciolata,radiolarians,Podocyrtis fasciolata,,
,,Podocyrtis ,,,,goetheana,,,,Podocyrtis goetheana,radiolarians,Podocyrtis goetheana,,
,,Podocyrtis ,,,,mitra,,,,Podocyrtis mitra,radiolarians,Podocyrtis mitra,,
,,Podocyrtis ,,,,papalis,,,,Podocyrtis papalis,radiolarians,Podocyrtis papalis,,
,,Podocyrtis ,,,,phyxis,,,,Podocyrtis phyxis,radiolarians,Podocyrtis phyxis,,
